name,iso,fips,woeid
Southern Savonia,FIN,,0
North Karelia,FIN,,0
Aqtöbe,KAZ,KZ04,0
Qostanay,KAZ,KZ13,0
Qyzylorda,KAZ,KZ14,0
Atyrau,KAZ,KZ06,0
Perm',RUS,RS90,0
West Kazakhstan,KAZ,KZ07,0
Aqmola,KAZ,KZ03,0
Qaraghandy,KAZ,KZ12,0
North Kazakhstan,KAZ,KZ16,0
Pavlodar,KAZ,KZ11,0
East Kazakhstan,KAZ,KZ15,0
Bayan-Ölgiy,MNG,MG03,0
Kohgiluyeh and Buyer Ahmad,IRN,IR05,0
Bushehr,IRN,IR22,0
Esfahan,IRN,IR28,0
Semnan,IRN,IR25,0
Tehran,IRN,IR26,0
Yazd,IRN,IR40,0
Chahar Mahall and Bakhtiari,IRN,IR03,0
Ilam,IRN,IR10,0
Al-Basrah,IRQ,IZ02,0
Al-Muthannia,IRQ,IZ03,0
Fujayrah,OMN,MU00,0
Ardebil,IRN,IR32,0
Qom,IRN,IR39,0
Hamadan,IRN,IR09,0
Zanjan,IRN,IR36,0
Qazvin,IRN,IR38,0
West Azarbaijan,IRN,IR01,0
East Azarbaijan,IRN,IR01,0
Kermanshah,IRN,IR13,0
As-Sulaymaniyah,IRQ,IZ05,0
Sistan and Baluchestan,IRN,IR04,0
Kerman,IRN,IR29,0
South Kazakhstan,KAZ,KZ10,0
Zhambyl,KAZ,KZ17,0
Rajshahi,BGD,BG83,0
Kayin,MMR,BM05,0
Mandalay,MMR,BM08,0
Yangon,MMR,BM17,0
Mon,MMR,BM13,0
Louang Namtha,LAO,LA16,0
Rakhine,MMR,BM01,0
Chin,MMR,BM02,0
Shan,MMR,BM11,0
Xaignabouri,LAO,LA13,0
Tanintharyi,MMR,BM12,0
Saravan,LAO,LA19,0
Savannakhét,LAO,LA20,0
Vientiane [prefecture],LAO,LA00,0
Vientiane,LAO,LA27,0
Xaisômboun,LAO,LA27,0
Xiangkhoang,LAO,LA14,0
Louangphrabang,LAO,LA17,0
Oudômxai,LAO,LA07,0
Phôngsali,LAO,LA18,0
Attapu,LAO,LA01,0
Xékong,LAO,LA26,0
Kachin,MMR,BM04,0
Dornogovi,MNG,MG07,0
Ömnögovi,MNG,MG14,0
Sagaing,MMR,BM10,0
Hwanghae-bukto,PRK,KN07,0
Hwanghae-namdo,PRK,KN06,0
P'yongyang,PRK,KN12,0
Namp'o-si,PRK,KN14,0
Hamgyong-bukto,PRK,KN04,0
Kaesong,PRK,KN08,0
Chagang-do,PRK,KN01,0
Hamgyong-namdo,PRK,KN13,0
P'yongan-bukto,PRK,KN11,0
P'yongan-namdo,PRK,KN10,0
Ryanggang,PRK,KN03,0
Bayanhongor,MNG,MG02,0
Dzavhan,MNG,MG09,0
Hovd,MNG,MG00,0
Hövsgöl,MNG,MG13,0
Bulgan,MNG,MG21,0
Orhon,MNG,MG22,0
Dundgovi,MNG,MG00,0
Övörhangay,MNG,MG00,0
Darhan-Uul,MNG,MG05,0
Töv,MNG,MG18,0
Govisümber,MNG,MG20,0
Ulaanbaatar,MNG,MG20,0
Sühbaatar,MNG,MG17,0
Mbeya,TZA,TZ09,0
Karas,NAM,WA03,0
Khomas,NAM,WA04,0
Kunene,NAM,WA05,0
Erongo,NAM,WA01,0
Otjozondjupa,NAM,WA01,0
Omusati,NAM,WA05,0
Oshana,NAM,WA11,0
Ohangwena,NAM,WA08,0
Omaheke,NAM,WA09,0
Oshikoto,NAM,WA12,0
Mwanza,TZA,TZ12,0
Shinyanga,TZA,TZ15,0
Tabora,TZA,TZ17,0
Rakai,UGA,UG61,0
Masaka,UGA,UG71,0
Kigoma,TZA,TZ05,0
Bushenyi,UGA,UG29,0
Kasese,UGA,UG40,0
Ibanda,UGA,UGB8,0
Bukanga,UGA,UGB9,0
Mbarara,UGA,UGC3,0
Ntungamo,UGA,UG59,0
Rukungiri,UGA,UG93,0
Kashari,UGA,UGB1,0
Kabale,UGA,UG34,0
Kisoro,UGA,UG43,0
Kanungu,UGA,UG82,0
Dar-Es-Salaam,TZA,TZ23,0
Morogoro,TZA,TZ10,0
Kaskazini-Unguja,TZA,TZ22,0
Dodoma,TZA,TZ03,0
Iringa,TZA,TZ04,0
Lindi,TZA,TZ07,0
Mtwara,TZA,TZ11,0
Singida,TZA,TZ16,0
West Coast,NZL,NZG3,0
Comunidad Foral de Navarra,ESP,SP88,0
Penghu,TWN,,0
Fribourg,CHE,SZ06,0
Bern,CHE,SZ05,0
Solothurn,CHE,SZ18,0
Comunidad Valenciana,ESP,SP89,0
Mafeteng,LSO,LT13,0
Laâyoune - Boujdour - Sakia El Hamra,MAR,MO02,0
Guelmim - Es-Semara,MAR,MO03,0
Larnaca,CYP,CY03,0
Paphos,CYP,CY06,0
Quiché,GTM,GT14,0
Kamchatka,RUS,RS26,0
Oued el Dahab,MAR,WI00,0
Brussels,BEL,BE11,0
Namur,BEL,,0
Antwerp,BEL,,0
Liege,BEL,,0
Utrecht,NLD,NL09,0
Limassol,CYP,CY05,0
Golan,ISR,,0
Southern,RWA,,0
Western,RWA,,0
Eastern,RWA,,0
Northern,RWA,,0
Kigali City,RWA,,0
Sana'a,YEM,YM16,0
Hadramawt,YEM,YM04,0
Amanat Al Asimah,YEM,,0
Raymah,YEM,,0
Callao,PER,,0
Hawalli,KWT,KU03,0
Western,SLB,BP11,0
,RUS,KZ14,0
New Mexico,USA,US35,0
New Hampshire,USA,US33,0
West Virginia,USA,US54,0
New Jersey,USA,US34,0
